10
10
50
1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1
0,0,USINES,null,-2346446,ZONE1,0,true,false
0,1,USINES,null,-2346446,ZONE1,0,true,false
0,2,null,null,-2346446,ZONE1,0,true,false
0,3,null,null,null,null,null,true,false
0,4,null,null,-7591796,ZONE6,2,true,false
0,5,null,null,-7591796,ZONE6,2,true,false
0,6,MAISONS,null,-7591796,ZONE6,2,true,false
0,7,null,null,-7591796,ZONE6,2,true,false
0,8,null,null,-7591796,ZONE6,2,true,false
0,9,null,null,-7581656,ZONE8,3,true,false
1,0,null,null,-2346446,ZONE1,0,true,false
1,1,null,null,-2346446,ZONE1,0,true,false
1,2,null,null,-2346446,ZONE1,0,true,false
1,3,null,null,null,null,null,true,false
1,4,null,null,-7591796,ZONE6,2,true,false
1,5,null,null,-7591796,ZONE6,2,true,false
1,6,null,null,-7591796,ZONE6,2,true,false
1,7,null,null,-7591796,ZONE6,2,true,false
1,8,MAISONS,null,-7591796,ZONE6,2,true,false
1,9,null,null,-7581656,ZONE8,3,true,false
2,0,MAISONS,null,-2346446,ZONE1,0,true,false
2,1,USINES,BLEU,-2346446,ZONE1,0,true,false
2,2,MAISONS,null,-2346446,ZONE1,0,true,false
2,3,MAISONS,JAUNE,null,null,null,true,false
2,4,null,null,-5936831,ZONE8,4,true,false
2,5,null,null,-7591796,ZONE6,2,true,false
2,6,null,null,-7591796,ZONE6,2,true,false
2,7,null,null,-7591796,ZONE6,2,true,false
2,8,null,null,-7591796,ZONE6,2,true,false
2,9,null,null,-7581656,ZONE8,3,true,false
3,0,null,null,-7581656,ZONE8,3,true,false
3,1,null,null,-7581656,ZONE8,3,true,false
3,2,null,null,-7581656,ZONE8,3,true,false
3,3,null,null,-7581656,ZONE8,3,true,false
3,4,null,null,-7581656,ZONE8,3,true,false
3,5,HOTELS,null,-7581656,ZONE8,3,true,false
3,6,null,null,-7581656,ZONE8,3,true,false
3,7,RESTAURANTS,NOIR,-7581656,ZONE8,3,true,false
3,8,null,null,-7581656,ZONE8,3,true,false
3,9,null,null,-7581656,ZONE8,3,true,false
4,0,null,null,-7581656,ZONE8,3,true,false
4,1,null,null,-7581656,ZONE8,3,true,false
4,2,null,null,-7581656,ZONE8,3,true,false
4,3,null,null,-7581656,ZONE8,3,true,false
4,4,null,null,-7581656,ZONE8,3,true,false
4,5,MAISONS,null,-7581656,ZONE8,3,true,false
4,6,RESTAURANTS,null,-7581656,ZONE8,3,true,false
4,7,null,null,-7581656,ZONE8,3,true,false
4,8,RESTAURANTS,null,-7581656,ZONE8,3,true,false
4,9,null,null,-7581656,ZONE8,3,true,false
5,0,null,null,-7581656,ZONE8,3,true,false
5,1,HOTELS,null,-7581656,ZONE8,3,true,false
5,2,null,null,-7581656,ZONE8,3,true,false
5,3,null,null,-7581656,ZONE8,3,true,false
5,4,null,null,-7581656,ZONE8,3,true,false
5,5,null,null,-7581656,ZONE8,3,true,false
5,6,null,null,-7581656,ZONE8,3,true,false
5,7,RESTAURANTS,MARRON,-7581656,ZONE8,3,true,false
5,8,null,null,-7581656,ZONE8,3,true,false
5,9,null,null,-7581656,ZONE8,3,true,false
6,0,null,null,-7581656,ZONE8,3,true,false
6,1,HOTELS,null,-7581656,ZONE8,3,true,false
6,2,MAISONS,ROUGE,-7581656,ZONE8,3,true,false
6,3,null,null,-7581656,ZONE8,3,true,false
6,4,null,null,-7581656,ZONE8,3,true,false
6,5,USINES,VERT,-7581656,ZONE8,3,true,false
6,6,null,null,-7581656,ZONE8,3,true,false
6,7,null,null,-7581656,ZONE8,3,true,false
6,8,MAISONS,null,-1668086,ZONE4,1,true,false
6,9,null,null,-1668086,ZONE4,1,true,false
7,0,null,null,-1668086,ZONE4,1,true,false
7,1,null,null,-1668086,ZONE4,1,true,false
7,2,null,null,-1668086,ZONE4,1,true,false
7,3,null,null,-1668086,ZONE4,1,true,false
7,4,null,null,-1668086,ZONE4,1,true,false
7,5,null,null,-1668086,ZONE4,1,true,false
7,6,null,null,-1668086,ZONE4,1,true,false
7,7,null,null,-1668086,ZONE4,1,true,false
7,8,MAISONS,null,-1668086,ZONE4,1,true,false
7,9,null,null,-1668086,ZONE4,1,true,false
8,0,null,null,-1668086,ZONE4,1,true,false
8,1,null,null,-1668086,ZONE4,1,true,false
8,2,USINES,null,-1668086,ZONE4,1,true,false
8,3,USINES,null,-1668086,ZONE4,1,true,false
8,4,null,null,-1668086,ZONE4,1,true,false
8,5,null,null,-1668086,ZONE4,1,true,false
8,6,null,null,-1668086,ZONE4,1,true,false
8,7,null,null,-1668086,ZONE4,1,true,false
8,8,null,null,-1668086,ZONE4,1,true,false
8,9,null,null,-1668086,ZONE4,1,true,false
9,0,USINES,null,-1668086,ZONE4,1,true,false
9,1,null,null,-1668086,ZONE4,1,true,false
9,2,null,null,-1668086,ZONE4,1,true,false
9,3,null,null,-1668086,ZONE4,1,true,false
9,4,null,null,-1668086,ZONE4,1,true,false
9,5,null,null,-1668086,ZONE4,1,true,false
9,6,null,null,-1668086,ZONE4,1,true,false
9,7,RESTAURANTS,null,-1668086,ZONE4,1,true,false
9,8,null,null,-1668086,ZONE4,1,true,false
9,9,null,null,-1668086,ZONE4,1,true,false
