18
5
50
1, 1, 0, 0, 1, 1
1, 0, 1, 0, 0, 1
0,0,null,null,-2346446,ZONE1,4,true,false
0,1,null,null,-2346446,ZONE1,4,true,false
0,2,null,null,-2346446,ZONE1,4,true,false
0,3,MAISONS,null,-2346446,ZONE1,4,true,false
0,4,MAISONS,null,-2346446,ZONE1,4,true,false
0,5,null,null,-2346446,ZONE1,4,true,false
0,6,null,null,-2346446,ZONE1,4,true,false
0,7,null,null,-2346446,ZONE1,4,true,false
0,8,null,null,-2346446,ZONE1,4,true,false
0,9,null,null,-2346446,ZONE1,4,true,false
0,10,null,null,-2346446,ZONE1,4,true,false
0,11,null,null,-2346446,ZONE1,4,true,false
0,12,null,null,-2346446,ZONE1,4,true,false
0,13,null,null,-2346446,ZONE1,4,true,false
0,14,null,null,-2346446,ZONE1,4,true,false
0,15,null,null,-2346446,ZONE1,4,true,false
0,16,null,null,-2346446,ZONE1,4,true,false
0,17,null,null,-2346446,ZONE1,4,true,false
1,0,null,null,-2346446,ZONE1,4,true,false
1,1,null,null,-2346446,ZONE1,4,true,false
1,2,MAISONS,BLEU,-2346446,ZONE1,4,true,false
1,3,null,null,-2346446,ZONE1,4,true,false
1,4,null,null,-2346446,ZONE1,4,true,false
1,5,null,null,-2346446,ZONE1,4,true,false
1,6,null,null,-2346446,ZONE1,4,true,false
1,7,null,null,-2346446,ZONE1,4,true,false
1,8,null,null,-2346446,ZONE1,4,true,false
1,9,null,null,-2346446,ZONE1,4,true,false
1,10,MAISONS,MARRON,-2346446,ZONE1,4,true,false
1,11,null,null,-2346446,ZONE1,4,true,false
1,12,null,null,-2346446,ZONE1,4,true,false
1,13,null,null,-2346446,ZONE1,4,true,false
1,14,MAISONS,null,-2346446,ZONE1,4,true,false
1,15,null,null,-2346446,ZONE1,4,true,false
1,16,null,null,-2346446,ZONE1,4,true,false
1,17,null,null,-2346446,ZONE1,4,true,false
2,0,null,null,-2346446,ZONE1,4,true,false
2,1,MAISONS,null,-2346446,ZONE1,4,true,false
2,2,MAISONS,null,-2346446,ZONE1,4,true,false
2,3,null,null,-2346446,ZONE1,4,true,false
2,4,null,null,-2346446,ZONE1,4,true,false
2,5,null,null,-2346446,ZONE1,4,true,false
2,6,MAISONS,JAUNE,-2346446,ZONE1,4,true,false
2,7,MAISONS,null,-2346446,ZONE1,4,true,false
2,8,MAISONS,null,-2346446,ZONE1,4,true,false
2,9,MAISONS,null,-2346446,ZONE1,4,true,false
2,10,MAISONS,null,-2346446,ZONE1,4,true,false
2,11,null,null,-2346446,ZONE1,4,true,false
2,12,null,null,-2346446,ZONE1,4,true,false
2,13,null,null,-2346446,ZONE1,4,true,false
2,14,null,null,-2346446,ZONE1,4,true,false
2,15,null,null,-2346446,ZONE1,4,true,false
2,16,null,null,-2346446,ZONE1,4,true,false
2,17,null,null,null,null,null,true,false
3,0,null,null,-2346446,ZONE1,4,true,false
3,1,null,null,-2346446,ZONE1,4,true,false
3,2,null,null,-2346446,ZONE1,4,true,false
3,3,null,null,-2346446,ZONE1,4,true,false
3,4,null,null,-2346446,ZONE1,4,true,false
3,5,null,null,-2346446,ZONE1,4,true,false
3,6,null,null,-2346446,ZONE1,4,true,false
3,7,null,null,-2346446,ZONE1,4,true,false
3,8,null,null,-2346446,ZONE1,4,true,false
3,9,null,null,-2346446,ZONE1,4,true,false
3,10,null,null,-2346446,ZONE1,4,true,false
3,11,null,null,-2346446,ZONE1,4,true,false
3,12,null,null,-2346446,ZONE1,4,true,false
3,13,null,null,-2346446,ZONE1,4,true,false
3,14,null,null,-2346446,ZONE1,4,true,false
3,15,MAISONS,null,-2346446,ZONE1,4,true,false
3,16,null,null,-2346446,ZONE1,4,true,false
3,17,null,null,null,null,null,true,false
4,0,null,null,-2346446,ZONE1,4,true,false
4,1,null,null,-2346446,ZONE1,4,true,false
4,2,null,null,-2346446,ZONE1,4,true,false
4,3,null,null,-2346446,ZONE1,4,true,false
4,4,null,null,-2346446,ZONE1,4,true,false
4,5,null,null,-2346446,ZONE1,4,true,false
4,6,null,null,-2346446,ZONE1,4,true,false
4,7,null,null,-2346446,ZONE1,4,true,false
4,8,MAISONS,null,-2346446,ZONE1,4,true,false
4,9,MAISONS,NOIR,-2346446,ZONE1,4,true,false
4,10,MAISONS,null,-2346446,ZONE1,4,true,false
4,11,MAISONS,null,-2346446,ZONE1,4,true,false
4,12,MAISONS,null,-2346446,ZONE1,4,true,false
4,13,MAISONS,null,-2346446,ZONE1,4,true,false
4,14,MAISONS,null,-2346446,ZONE1,4,true,false
4,15,MAISONS,null,-2346446,ZONE1,4,true,false
4,16,null,null,-2346446,ZONE1,4,true,false
4,17,null,null,null,null,null,true,false
